"","datetime","date","water_temp","F_temp","month_yr"
"1",2017-01-01 00:00:00,2017-01-01,11,1,"2017-01"
"2",2017-01-01 01:00:00,2017-01-01,10.97,1,"2017-01"
"3",2017-01-01 02:00:00,2017-01-01,10.79,1,"2017-01"
"4",NA,NA,NA,NA,NA
"5",2017-01-01 04:00:00,2017-01-01,10.64,1,"2017-01"
"6",2017-01-01 05:00:00,2017-01-01,10.585,1,"2017-01"
"7",2017-01-01 06:00:00,2017-01-01,10.57,1,"2017-01"
"8",2017-01-01 07:00:00,2017-01-01,10.59,1,"2017-01"
"9",2017-01-01 08:00:00,2017-01-01,10.78,1,"2017-01"
"10",2017-01-01 09:00:00,2017-01-01,10.78,1,"2017-01"
"11",2017-01-01 10:00:00,2017-01-01,10.89,1,"2017-01"
"12",2017-01-01 11:00:00,2017-01-01,10.9,1,"2017-01"
"13",2017-01-01 12:00:00,2017-01-01,10.785,1,"2017-01"
"14",2017-01-01 13:00:00,2017-01-01,10.735,1,"2017-01"
"15",2017-01-01 14:00:00,2017-01-01,10.63,1,"2017-01"
"16",2017-01-01 15:00:00,2017-01-01,10.79,1,"2017-01"
"17",2017-01-01 16:00:00,2017-01-01,10.8,1,"2017-01"
"18",2017-01-01 17:00:00,2017-01-01,10.715,1,"2017-01"
"19",2017-01-01 18:00:00,2017-01-01,10.735,1,"2017-01"
"20",NA,NA,NA,NA,NA
"21",NA,NA,NA,NA,NA
"22",NA,NA,NA,NA,NA
"23",NA,NA,NA,NA,NA
"24",NA,NA,NA,NA,NA
"25",2017-01-02 00:00:00,2017-01-02,11.015,1,"2017-01"
"26",NA,NA,NA,NA,NA
"27",2017-01-02 02:00:00,2017-01-02,10.82,1,"2017-01"
"28",2017-01-02 03:00:00,2017-01-02,10.695,1,"2017-01"
"29",2017-01-02 04:00:00,2017-01-02,10.62,1,"2017-01"
"30",2017-01-02 05:00:00,2017-01-02,10.58,1,"2017-01"
"31",2017-01-02 06:00:00,2017-01-02,10.47,1,"2017-01"
"32",2017-01-02 07:00:00,2017-01-02,10.47,3,"2017-01"
"33",2017-01-02 08:00:00,2017-01-02,10.475,3,"2017-01"
"34",NA,NA,NA,NA,NA
"35",2017-01-02 10:00:00,2017-01-02,10.76,3,"2017-01"
"36",2017-01-02 11:00:00,2017-01-02,10.83,1,"2017-01"
"37",2017-01-02 12:00:00,2017-01-02,10.775,1,"2017-01"
"38",2017-01-02 13:00:00,2017-01-02,10.815,1,"2017-01"
"39",2017-01-02 14:00:00,2017-01-02,10.81,1,"2017-01"
"40",2017-01-02 15:00:00,2017-01-02,10.755,1,"2017-01"
"41",2017-01-02 16:00:00,2017-01-02,10.72,1,"2017-01"
"42",2017-01-02 17:00:00,2017-01-02,10.78,1,"2017-01"
"43",2017-01-02 18:00:00,2017-01-02,10.76,1,"2017-01"
"44",2017-01-02 19:00:00,2017-01-02,10.8,1,"2017-01"
"45",2017-01-02 20:00:00,2017-01-02,10.81,1,"2017-01"
"46",2017-01-02 21:00:00,2017-01-02,10.83,1,"2017-01"
"47",2017-01-02 22:00:00,2017-01-02,10.98,1,"2017-01"
"48",2017-01-02 23:00:00,2017-01-02,10.99,2,"2017-01"
"49",2017-01-03 00:00:00,2017-01-03,10.945,1,"2017-01"
"50",2017-01-03 01:00:00,2017-01-03,10.92,1,"2017-01"
"51",2017-01-03 02:00:00,2017-01-03,10.895,1,"2017-01"
"52",2017-01-03 03:00:00,2017-01-03,10.865,1,"2017-01"
"53",NA,NA,NA,NA,NA
"54",NA,NA,NA,NA,NA
"55",2017-01-03 06:00:00,2017-01-03,10.56,1,"2017-01"
"56",2017-01-03 07:00:00,2017-01-03,10.435,1,"2017-01"
"57",2017-01-03 08:00:00,2017-01-03,10.575,1,"2017-01"
"58",2017-01-03 09:00:00,2017-01-03,10.625,1,"2017-01"
"59",2017-01-03 10:00:00,2017-01-03,10.74,1,"2017-01"
"60",2017-01-03 11:00:00,2017-01-03,10.785,1,"2017-01"
"61",2017-01-03 12:00:00,2017-01-03,10.815,1,"2017-01"
"62",2017-01-03 13:00:00,2017-01-03,10.825,1,"2017-01"
"63",2017-01-03 14:00:00,2017-01-03,10.84,1,"2017-01"
"64",2017-01-03 15:00:00,2017-01-03,10.85,1,"2017-01"
"65",2017-01-03 16:00:00,2017-01-03,10.82,1,"2017-01"
"66",2017-01-03 17:00:00,2017-01-03,10.79,1,"2017-01"
"67",2017-01-03 18:00:00,2017-01-03,10.74,1,"2017-01"
"68",2017-01-03 19:00:00,2017-01-03,10.75,3,"2017-01"
"69",2017-01-03 20:00:00,2017-01-03,10.76,3,"2017-01"
"70",2017-01-03 21:00:00,2017-01-03,10.77,1,"2017-01"
"71",NA,NA,NA,NA,NA
"72",2017-01-03 23:00:00,2017-01-03,10.91,1,"2017-01"
"73",2017-01-04 00:00:00,2017-01-04,10.93,1,"2017-01"
"74",2017-01-04 01:00:00,2017-01-04,10.945,2,"2017-01"
"75",2017-01-04 02:00:00,2017-01-04,10.93,1,"2017-01"
"76",2017-01-04 03:00:00,2017-01-04,10.94,1,"2017-01"
"77",2017-01-04 04:00:00,2017-01-04,10.95,3,"2017-01"
"78",2017-01-04 05:00:00,2017-01-04,10.96,1,"2017-01"
"79",NA,NA,NA,NA,NA
"80",2017-01-04 07:00:00,2017-01-04,10.69,1,"2017-01"
"81",2017-01-04 08:00:00,2017-01-04,10.715,1,"2017-01"
"82",2017-01-04 09:00:00,2017-01-04,10.73,1,"2017-01"
"83",2017-01-04 10:00:00,2017-01-04,10.81,1,"2017-01"
"84",2017-01-04 11:00:00,2017-01-04,10.83,1,"2017-01"
"85",2017-01-04 12:00:00,2017-01-04,10.93,1,"2017-01"
"86",2017-01-04 13:00:00,2017-01-04,11.03,1,"2017-01"
"87",2017-01-04 14:00:00,2017-01-04,11.07,1,"2017-01"
"88",2017-01-04 15:00:00,2017-01-04,10.96,1,"2017-01"
"89",2017-01-04 16:00:00,2017-01-04,10.78,1,"2017-01"
"90",2017-01-04 17:00:00,2017-01-04,10.91,1,"2017-01"
"91",2017-01-04 18:00:00,2017-01-04,10.9,1,"2017-01"
"92",2017-01-04 19:00:00,2017-01-04,10.845,1,"2017-01"
"93",2017-01-04 20:00:00,2017-01-04,10.815,1,"2017-01"
"94",2017-01-04 21:00:00,2017-01-04,10.79,1,"2017-01"
"95",2017-01-04 22:00:00,2017-01-04,10.785,1,"2017-01"
"96",2017-01-04 23:00:00,2017-01-04,10.805,1,"2017-01"
"97",NA,NA,NA,NA,NA
"98",2017-01-05 01:00:00,2017-01-05,10.77,1,"2017-01"
"99",2017-01-05 02:00:00,2017-01-05,10.73,1,"2017-01"
"100",2017-01-05 03:00:00,2017-01-05,10.59,1,"2017-01"
"101",2017-01-05 04:00:00,2017-01-05,10.58,1,"2017-01"
"102",2017-01-05 05:00:00,2017-01-05,10.465,1,"2017-01"
"103",2017-01-05 06:00:00,2017-01-05,10.44,1,"2017-01"
"104",2017-01-05 07:00:00,2017-01-05,10.405,1,"2017-01"
"105",2017-01-05 08:00:00,2017-01-05,10.365,1,"2017-01"
"106",2017-01-05 09:00:00,2017-01-05,10.46,1,"2017-01"
"107",2017-01-05 10:00:00,2017-01-05,10.525,1,"2017-01"
"108",2017-01-05 11:00:00,2017-01-05,10.915,1,"2017-01"
"109",2017-01-05 12:00:00,2017-01-05,10.955,1,"2017-01"
"110",2017-01-05 13:00:00,2017-01-05,10.97,1,"2017-01"
"111",2017-01-05 14:00:00,2017-01-05,10.91,1,"2017-01"
"112",2017-01-05 15:00:00,2017-01-05,10.97,1,"2017-01"
"113",NA,NA,NA,NA,NA
"114",2017-01-05 17:00:00,2017-01-05,10.775,1,"2017-01"
"115",2017-01-05 18:00:00,2017-01-05,10.695,1,"2017-01"
"116",2017-01-05 19:00:00,2017-01-05,10.81,1,"2017-01"
"117",2017-01-05 20:00:00,2017-01-05,10.8,1,"2017-01"
"118",2017-01-05 21:00:00,2017-01-05,10.845,1,"2017-01"
"119",2017-01-05 22:00:00,2017-01-05,10.8,1,"2017-01"
"120",2017-01-05 23:00:00,2017-01-05,10.75,1,"2017-01"
"121",2017-01-06 00:00:00,2017-01-06,10.81,1,"2017-01"
"122",2017-01-06 01:00:00,2017-01-06,10.835,1,"2017-01"
"123",2017-01-06 02:00:00,2017-01-06,10.72,1,"2017-01"
"124",2017-01-06 03:00:00,2017-01-06,10.62,1,"2017-01"
"125",2017-01-06 04:00:00,2017-01-06,10.59,1,"2017-01"
"126",2017-01-06 05:00:00,2017-01-06,10.535,1,"2017-01"
"127",2017-01-06 06:00:00,2017-01-06,10.52,1,"2017-01"
"128",2017-01-06 07:00:00,2017-01-06,10.13,1,"2017-01"
"129",2017-01-06 08:00:00,2017-01-06,10.04,1,"2017-01"
"130",2017-01-06 09:00:00,2017-01-06,9.96,1,"2017-01"
"131",2017-01-06 10:00:00,2017-01-06,9.91,1,"2017-01"
"132",2017-01-06 11:00:00,2017-01-06,10.6,1,"2017-01"
"133",2017-01-06 12:00:00,2017-01-06,10.925,1,"2017-01"
"134",2017-01-06 13:00:00,2017-01-06,10.815,1,"2017-01"
"135",2017-01-06 14:00:00,2017-01-06,10.94,1,"2017-01"
"136",2017-01-06 15:00:00,2017-01-06,10.92,1,"2017-01"
"137",2017-01-06 16:00:00,2017-01-06,10.85,1,"2017-01"
"138",2017-01-06 17:00:00,2017-01-06,10.88,1,"2017-01"
"139",2017-01-06 18:00:00,2017-01-06,10.875,1,"2017-01"
"140",2017-01-06 19:00:00,2017-01-06,10.92,1,"2017-01"
"141",2017-01-06 20:00:00,2017-01-06,10.87,1,"2017-01"
"142",2017-01-06 21:00:00,2017-01-06,10.825,1,"2017-01"
"143",2017-01-06 22:00:00,2017-01-06,10.605,1,"2017-01"
"144",2017-01-06 23:00:00,2017-01-06,10.565,1,"2017-01"
"145",2017-01-07 00:00:00,2017-01-07,10.45,1,"2017-01"
"146",2017-01-07 01:00:00,2017-01-07,10.54,1,"2017-01"
"147",2017-01-07 02:00:00,2017-01-07,10.57,1,"2017-01"
"148",2017-01-07 03:00:00,2017-01-07,10.41,1,"2017-01"
"149",2017-01-07 04:00:00,2017-01-07,10.625,1,"2017-01"
"150",2017-01-07 05:00:00,2017-01-07,10.455,1,"2017-01"
"151",2017-01-07 06:00:00,2017-01-07,10.4,1,"2017-01"
"152",2017-01-07 07:00:00,2017-01-07,10.4,1,"2017-01"
"153",2017-01-07 08:00:00,2017-01-07,10.35,1,"2017-01"
"154",NA,NA,NA,NA,NA
"155",2017-01-07 10:00:00,2017-01-07,9.94,1,"2017-01"
"156",2017-01-07 11:00:00,2017-01-07,9.93,1,"2017-01"
"157",2017-01-07 12:00:00,2017-01-07,10.25,1,"2017-01"
"158",2017-01-07 13:00:00,2017-01-07,10.79,1,"2017-01"
"159",2017-01-07 14:00:00,2017-01-07,10.68,1,"2017-01"
"160",2017-01-07 15:00:00,2017-01-07,10.64,1,"2017-01"
"161",2017-01-07 16:00:00,2017-01-07,10.71,1,"2017-01"
"162",2017-01-07 17:00:00,2017-01-07,10.885,1,"2017-01"
"163",2017-01-07 18:00:00,2017-01-07,10.925,1,"2017-01"
"164",2017-01-07 19:00:00,2017-01-07,10.99,1,"2017-01"
"165",2017-01-07 20:00:00,2017-01-07,11.035,1,"2017-01"
"166",2017-01-07 21:00:00,2017-01-07,10.955,1,"2017-01"
"167",2017-01-07 22:00:00,2017-01-07,10.86,1,"2017-01"
"168",2017-01-07 23:00:00,2017-01-07,10.7,1,"2017-01"
"169",2017-01-08 00:00:00,2017-01-08,10.675,1,"2017-01"
"170",2017-01-08 01:00:00,2017-01-08,10.705,1,"2017-01"
"171",2017-01-08 02:00:00,2017-01-08,10.68,1,"2017-01"
"172",2017-01-08 03:00:00,2017-01-08,10.73,1,"2017-01"
"173",2017-01-08 04:00:00,2017-01-08,10.775,1,"2017-01"
"174",2017-01-08 05:00:00,2017-01-08,10.79,1,"2017-01"
"175",2017-01-08 06:00:00,2017-01-08,10.79,1,"2017-01"
"176",2017-01-08 07:00:00,2017-01-08,10.795,1,"2017-01"
"177",2017-01-08 08:00:00,2017-01-08,10.78,1,"2017-01"
"178",2017-01-08 09:00:00,2017-01-08,10.77,1,"2017-01"
"179",2017-01-08 10:00:00,2017-01-08,10.725,1,"2017-01"
"180",2017-01-08 11:00:00,2017-01-08,10.625,1,"2017-01"
"181",2017-01-08 12:00:00,2017-01-08,10.665,1,"2017-01"
"182",2017-01-08 13:00:00,2017-01-08,10.735,1,"2017-01"
"183",2017-01-08 14:00:00,2017-01-08,11.03,1,"2017-01"
"184",2017-01-08 15:00:00,2017-01-08,11.015,1,"2017-01"
"185",2017-01-08 16:00:00,2017-01-08,11.025,1,"2017-01"
"186",2017-01-08 17:00:00,2017-01-08,11.045,1,"2017-01"
"187",NA,NA,NA,NA,NA
"188",2017-01-08 19:00:00,2017-01-08,11.13,1,"2017-01"
"189",2017-01-08 20:00:00,2017-01-08,11.175,1,"2017-01"
"190",2017-01-08 21:00:00,2017-01-08,11.19,1,"2017-01"
"191",2017-01-08 22:00:00,2017-01-08,11.23,1,"2017-01"
"192",NA,NA,NA,NA,NA
"193",2017-01-09 00:00:00,2017-01-09,10.895,1,"2017-01"
"194",2017-01-09 01:00:00,2017-01-09,10.875,1,"2017-01"
"195",2017-01-09 02:00:00,2017-01-09,10.9,1,"2017-01"
"196",2017-01-09 03:00:00,2017-01-09,10.86,1,"2017-01"
"197",2017-01-09 04:00:00,2017-01-09,10.86,3,"2017-01"
"198",2017-01-09 05:00:00,2017-01-09,10.955,1,"2017-01"
"199",NA,NA,NA,NA,NA
"200",2017-01-09 07:00:00,2017-01-09,11.39,1,"2017-01"
"201",2017-01-09 08:00:00,2017-01-09,11.325,1,"2017-01"
"202",2017-01-09 09:00:00,2017-01-09,11.195,1,"2017-01"
"203",2017-01-09 10:00:00,2017-01-09,11.075,1,"2017-01"
"204",2017-01-09 11:00:00,2017-01-09,10.95,1,"2017-01"
"205",2017-01-09 12:00:00,2017-01-09,10.85,1,"2017-01"
"206",2017-01-09 13:00:00,2017-01-09,10.86,1,"2017-01"
"207",2017-01-09 14:00:00,2017-01-09,10.84,1,"2017-01"
"208",2017-01-09 15:00:00,2017-01-09,11.35,1,"2017-01"
"209",2017-01-09 16:00:00,2017-01-09,11.35,2,"2017-01"
"210",2017-01-09 17:00:00,2017-01-09,11.37,1,"2017-01"
"211",2017-01-09 18:00:00,2017-01-09,11.385,1,"2017-01"
"212",2017-01-09 19:00:00,2017-01-09,11.46,1,"2017-01"
"213",2017-01-09 20:00:00,2017-01-09,11.49,1,"2017-01"
"214",2017-01-09 21:00:00,2017-01-09,11.53,1,"2017-01"
"215",2017-01-09 22:00:00,2017-01-09,11.57,1,"2017-01"
"216",NA,NA,NA,NA,NA
"217",2017-01-10 00:00:00,2017-01-10,10.925,1,"2017-01"
"218",2017-01-10 01:00:00,2017-01-10,10.8,1,"2017-01"
"219",2017-01-10 02:00:00,2017-01-10,10.81,3,"2017-01"
"220",2017-01-10 03:00:00,2017-01-10,10.83,1,"2017-01"
"221",NA,NA,NA,NA,NA
"222",2017-01-10 05:00:00,2017-01-10,11.03,1,"2017-01"
"223",2017-01-10 06:00:00,2017-01-10,11.24,1,"2017-01"
"224",2017-01-10 07:00:00,2017-01-10,11.26,1,"2017-01"
"225",2017-01-10 08:00:00,2017-01-10,11.26,1,"2017-01"
"226",2017-01-10 09:00:00,2017-01-10,11.27,1,"2017-01"
"227",2017-01-10 10:00:00,2017-01-10,11.28,3,"2017-01"
"228",2017-01-10 11:00:00,2017-01-10,11.235,1,"2017-01"
"229",2017-01-10 12:00:00,2017-01-10,11.23,1,"2017-01"
"230",2017-01-10 13:00:00,2017-01-10,11.09,1,"2017-01"
"231",2017-01-10 14:00:00,2017-01-10,11.1,1,"2017-01"
"232",2017-01-10 15:00:00,2017-01-10,11.17,1,"2017-01"
"233",2017-01-10 16:00:00,2017-01-10,11.42,1,"2017-01"
"234",2017-01-10 17:00:00,2017-01-10,11.42,1,"2017-01"
"235",2017-01-10 18:00:00,2017-01-10,11.51,1,"2017-01"
"236",2017-01-10 19:00:00,2017-01-10,11.515,2,"2017-01"
"237",2017-01-10 20:00:00,2017-01-10,11.54,1,"2017-01"
"238",2017-01-10 21:00:00,2017-01-10,11.54,1,"2017-01"
"239",2017-01-10 22:00:00,2017-01-10,11.54,1,"2017-01"
"240",2017-01-10 23:00:00,2017-01-10,11.535,1,"2017-01"
"241",2017-01-11 00:00:00,2017-01-11,11.395,1,"2017-01"
"242",2017-01-11 01:00:00,2017-01-11,11.295,1,"2017-01"
"243",2017-01-11 02:00:00,2017-01-11,11.07,1,"2017-01"
"244",2017-01-11 03:00:00,2017-01-11,11.065,1,"2017-01"
"245",2017-01-11 04:00:00,2017-01-11,11.05,1,"2017-01"
"246",2017-01-11 05:00:00,2017-01-11,11.18,1,"2017-01"
"247",2017-01-11 06:00:00,2017-01-11,11.18,1,"2017-01"
"248",2017-01-11 07:00:00,2017-01-11,11.37,1,"2017-01"
"249",2017-01-11 08:00:00,2017-01-11,11.57,1,"2017-01"
"250",2017-01-11 09:00:00,2017-01-11,11.535,1,"2017-01"
"251",2017-01-11 10:00:00,2017-01-11,11.44,1,"2017-01"
"252",2017-01-11 11:00:00,2017-01-11,11.36,1,"2017-01"
"253",2017-01-11 12:00:00,2017-01-11,11.24,1,"2017-01"
"254",2017-01-11 13:00:00,2017-01-11,11.265,1,"2017-01"
"255",2017-01-11 14:00:00,2017-01-11,11.03,1,"2017-01"
"256",2017-01-11 15:00:00,2017-01-11,11.17,1,"2017-01"
"257",2017-01-11 16:00:00,2017-01-11,11.215,1,"2017-01"
"258",2017-01-11 17:00:00,2017-01-11,11.54,1,"2017-01"
"259",2017-01-11 18:00:00,2017-01-11,11.58,1,"2017-01"
"260",2017-01-11 19:00:00,2017-01-11,11.64,1,"2017-01"
"261",2017-01-11 20:00:00,2017-01-11,11.7,1,"2017-01"
"262",2017-01-11 21:00:00,2017-01-11,11.735,1,"2017-01"
"263",2017-01-11 22:00:00,2017-01-11,11.7,1,"2017-01"
"264",2017-01-11 23:00:00,2017-01-11,11.67,1,"2017-01"
"265",NA,NA,NA,NA,NA
"266",2017-01-12 01:00:00,2017-01-12,11,1,"2017-01"
"267",2017-01-12 02:00:00,2017-01-12,10.93,1,"2017-01"
"268",2017-01-12 03:00:00,2017-01-12,10.875,1,"2017-01"
"269",2017-01-12 04:00:00,2017-01-12,10.825,1,"2017-01"
"270",2017-01-12 05:00:00,2017-01-12,11.02,1,"2017-01"
"271",2017-01-12 06:00:00,2017-01-12,11.265,1,"2017-01"
"272",2017-01-12 07:00:00,2017-01-12,11.28,1,"2017-01"
"273",2017-01-12 08:00:00,2017-01-12,11.305,1,"2017-01"
"274",2017-01-12 09:00:00,2017-01-12,11.46,1,"2017-01"
"275",2017-01-12 10:00:00,2017-01-12,11.5,1,"2017-01"
"276",2017-01-12 11:00:00,2017-01-12,11.02,1,"2017-01"
"277",2017-01-12 12:00:00,2017-01-12,11.22,1,"2017-01"
"278",2017-01-12 13:00:00,2017-01-12,11.08,1,"2017-01"
"279",2017-01-12 14:00:00,2017-01-12,10.885,1,"2017-01"
"280",2017-01-12 15:00:00,2017-01-12,10.61,1,"2017-01"
"281",2017-01-12 16:00:00,2017-01-12,11.12,1,"2017-01"
"282",2017-01-12 17:00:00,2017-01-12,11.48,1,"2017-01"
"283",2017-01-12 18:00:00,2017-01-12,11.535,1,"2017-01"
"284",2017-01-12 19:00:00,2017-01-12,11.535,1,"2017-01"
"285",2017-01-12 20:00:00,2017-01-12,11.62,1,"2017-01"
"286",2017-01-12 21:00:00,2017-01-12,11.605,1,"2017-01"
"287",2017-01-12 22:00:00,2017-01-12,11.685,1,"2017-01"
"288",2017-01-12 23:00:00,2017-01-12,11.725,1,"2017-01"
"289",2017-01-13 00:00:00,2017-01-13,11.53,1,"2017-01"
"290",NA,NA,NA,NA,NA
"291",2017-01-13 02:00:00,2017-01-13,10.885,1,"2017-01"
"292",2017-01-13 03:00:00,2017-01-13,10.8,1,"2017-01"
"293",2017-01-13 04:00:00,2017-01-13,10.725,1,"2017-01"
"294",2017-01-13 05:00:00,2017-01-13,10.875,1,"2017-01"
"295",2017-01-13 06:00:00,2017-01-13,11.045,1,"2017-01"
"296",2017-01-13 07:00:00,2017-01-13,11.145,1,"2017-01"
"297",2017-01-13 08:00:00,2017-01-13,11.165,1,"2017-01"
"298",2017-01-13 09:00:00,2017-01-13,11.28,1,"2017-01"
"299",2017-01-13 10:00:00,2017-01-13,11.27,1,"2017-01"
"300",2017-01-13 11:00:00,2017-01-13,10.99,1,"2017-01"
"301",2017-01-13 12:00:00,2017-01-13,11.085,1,"2017-01"
"302",2017-01-13 13:00:00,2017-01-13,11.115,1,"2017-01"
"303",2017-01-13 14:00:00,2017-01-13,10.745,1,"2017-01"
"304",2017-01-13 15:00:00,2017-01-13,10.455,1,"2017-01"
"305",2017-01-13 16:00:00,2017-01-13,10.365,1,"2017-01"
"306",2017-01-13 17:00:00,2017-01-13,10.945,1,"2017-01"
"307",2017-01-13 18:00:00,2017-01-13,11.36,1,"2017-01"
"308",2017-01-13 19:00:00,2017-01-13,11.47,1,"2017-01"
"309",2017-01-13 20:00:00,2017-01-13,11.51,1,"2017-01"
"310",2017-01-13 21:00:00,2017-01-13,11.54,1,"2017-01"
"311",2017-01-13 22:00:00,2017-01-13,11.595,1,"2017-01"
"312",2017-01-13 23:00:00,2017-01-13,11.63,1,"2017-01"
"313",2017-01-14 00:00:00,2017-01-14,11.64,1,"2017-01"
"314",2017-01-14 01:00:00,2017-01-14,11.57,1,"2017-01"
"315",NA,NA,NA,NA,NA
"316",2017-01-14 03:00:00,2017-01-14,10.785,1,"2017-01"
"317",2017-01-14 04:00:00,2017-01-14,10.685,1,"2017-01"
"318",2017-01-14 05:00:00,2017-01-14,10.665,1,"2017-01"
"319",2017-01-14 06:00:00,2017-01-14,10.82,1,"2017-01"
"320",NA,NA,NA,NA,NA
"321",2017-01-14 08:00:00,2017-01-14,11.2,1,"2017-01"
"322",2017-01-14 09:00:00,2017-01-14,11.255,1,"2017-01"
"323",2017-01-14 10:00:00,2017-01-14,11.32,1,"2017-01"
"324",2017-01-14 11:00:00,2017-01-14,11.275,1,"2017-01"
"325",NA,NA,NA,NA,NA
"326",2017-01-14 13:00:00,2017-01-14,10.97,1,"2017-01"
"327",2017-01-14 14:00:00,2017-01-14,11.02,1,"2017-01"
"328",2017-01-14 15:00:00,2017-01-14,10.795,1,"2017-01"
"329",2017-01-14 16:00:00,2017-01-14,10.575,1,"2017-01"
"330",2017-01-14 17:00:00,2017-01-14,10.425,1,"2017-01"
"331",2017-01-14 18:00:00,2017-01-14,10.71,1,"2017-01"
"332",NA,NA,NA,NA,NA
"333",2017-01-14 20:00:00,2017-01-14,11.37,1,"2017-01"
"334",2017-01-14 21:00:00,2017-01-14,11.425,1,"2017-01"
"335",2017-01-14 22:00:00,2017-01-14,11.46,1,"2017-01"
"336",2017-01-14 23:00:00,2017-01-14,11.51,1,"2017-01"
"337",2017-01-15 00:00:00,2017-01-15,11.54,1,"2017-01"
"338",2017-01-15 01:00:00,2017-01-15,11.55,1,"2017-01"
"339",NA,NA,NA,NA,NA
"340",2017-01-15 03:00:00,2017-01-15,10.88,1,"2017-01"
"341",2017-01-15 04:00:00,2017-01-15,10.72,1,"2017-01"
"342",2017-01-15 05:00:00,2017-01-15,10.6,1,"2017-01"
"343",2017-01-15 06:00:00,2017-01-15,10.515,1,"2017-01"
"344",2017-01-15 07:00:00,2017-01-15,10.64,1,"2017-01"
"345",NA,NA,NA,NA,NA
"346",2017-01-15 09:00:00,2017-01-15,11.255,1,"2017-01"
"347",2017-01-15 10:00:00,2017-01-15,11.285,1,"2017-01"
"348",2017-01-15 11:00:00,2017-01-15,11.37,1,"2017-01"
"349",2017-01-15 12:00:00,2017-01-15,11.28,1,"2017-01"
"350",2017-01-15 13:00:00,2017-01-15,10.9,1,"2017-01"
"351",2017-01-15 14:00:00,2017-01-15,11.165,1,"2017-01"
"352",2017-01-15 15:00:00,2017-01-15,10.96,1,"2017-01"
"353",2017-01-15 16:00:00,2017-01-15,10.705,1,"2017-01"
"354",2017-01-15 17:00:00,2017-01-15,10.605,1,"2017-01"
"355",2017-01-15 18:00:00,2017-01-15,10.43,1,"2017-01"
"356",2017-01-15 19:00:00,2017-01-15,10.92,1,"2017-01"
"357",NA,NA,NA,NA,NA
"358",2017-01-15 21:00:00,2017-01-15,11.28,1,"2017-01"
"359",2017-01-15 22:00:00,2017-01-15,11.23,1,"2017-01"
"360",2017-01-15 23:00:00,2017-01-15,11.33,1,"2017-01"
"361",2017-01-16 00:00:00,2017-01-16,11.29,1,"2017-01"
"362",2017-01-16 01:00:00,2017-01-16,11.31,1,"2017-01"
"363",NA,NA,NA,NA,NA
"364",2017-01-16 03:00:00,2017-01-16,10.72,1,"2017-01"
"365",2017-01-16 04:00:00,2017-01-16,10.67,1,"2017-01"
"366",2017-01-16 05:00:00,2017-01-16,10.535,1,"2017-01"
"367",2017-01-16 06:00:00,2017-01-16,10.48,1,"2017-01"
"368",2017-01-16 07:00:00,2017-01-16,10.595,1,"2017-01"
"369",2017-01-16 08:00:00,2017-01-16,10.68,1,"2017-01"
"370",2017-01-16 09:00:00,2017-01-16,11.235,1,"2017-01"
"371",2017-01-16 10:00:00,2017-01-16,11.285,1,"2017-01"
"372",2017-01-16 11:00:00,2017-01-16,10.725,1,"2017-01"
"373",2017-01-16 12:00:00,2017-01-16,10.745,1,"2017-01"
"374",2017-01-16 13:00:00,2017-01-16,10.955,1,"2017-01"
"375",2017-01-16 14:00:00,2017-01-16,10.725,1,"2017-01"
"376",2017-01-16 15:00:00,2017-01-16,10.78,1,"2017-01"
"377",2017-01-16 16:00:00,2017-01-16,10.68,1,"2017-01"
"378",2017-01-16 17:00:00,2017-01-16,10.465,1,"2017-01"
"379",2017-01-16 18:00:00,2017-01-16,10.47,1,"2017-01"
"380",2017-01-16 19:00:00,2017-01-16,10.48,1,"2017-01"
"381",2017-01-16 20:00:00,2017-01-16,10.605,1,"2017-01"
"382",2017-01-16 21:00:00,2017-01-16,10.78,1,"2017-01"
"383",2017-01-16 22:00:00,2017-01-16,11.16,1,"2017-01"
"384",2017-01-16 23:00:00,2017-01-16,11.205,1,"2017-01"
"385",2017-01-17 00:00:00,2017-01-17,11.125,1,"2017-01"
"386",2017-01-17 01:00:00,2017-01-17,11.17,1,"2017-01"
"387",NA,NA,NA,NA,NA
"388",2017-01-17 03:00:00,2017-01-17,10.51,1,"2017-01"
"389",2017-01-17 04:00:00,2017-01-17,10.485,1,"2017-01"
"390",2017-01-17 05:00:00,2017-01-17,10.45,1,"2017-01"
"391",2017-01-17 06:00:00,2017-01-17,10.37,1,"2017-01"
"392",2017-01-17 07:00:00,2017-01-17,10.285,1,"2017-01"
"393",2017-01-17 08:00:00,2017-01-17,10.42,1,"2017-01"
"394",2017-01-17 09:00:00,2017-01-17,10.54,1,"2017-01"
"395",2017-01-17 10:00:00,2017-01-17,11.365,1,"2017-01"
"396",2017-01-17 11:00:00,2017-01-17,10.885,1,"2017-01"
"397",2017-01-17 12:00:00,2017-01-17,10.485,1,"2017-01"
"398",2017-01-17 13:00:00,2017-01-17,10.595,1,"2017-01"
"399",2017-01-17 14:00:00,2017-01-17,10.69,1,"2017-01"
"400",2017-01-17 15:00:00,2017-01-17,10.56,1,"2017-01"
"401",2017-01-17 16:00:00,2017-01-17,10.79,1,"2017-01"
"402",2017-01-17 17:00:00,2017-01-17,10.6,1,"2017-01"
"403",2017-01-17 18:00:00,2017-01-17,10.375,1,"2017-01"
