"","datetime","date","salinity","F_Sal","median","stdev","hi.95","lo.95","month_yr"
"135",2017-01-06 14:00:00,2017-01-06,30.2835,1,29.27675,1.40940924001181,32.1203485685697,26.4579315199764,"2017-01"
"136",2017-01-06 15:00:00,2017-01-06,30.224,1,29.875,0.910039884293118,31.6950797685862,28.0549202314138,"2017-01"
"137",2017-01-06 16:00:00,2017-01-06,30.4715,1,30.17225,0.463822663571828,31.094022859198,29.258215552244,"2017-01"
"138",2017-01-06 17:00:00,2017-01-06,30.5785,1,30.31725,0.482495737121538,31.2665980377833,29.3344856065032,"2017-01"
"139",2017-01-06 18:00:00,2017-01-06,30.409,1,30.4435,0.150032808052772,30.7435656161055,30.1434343838945,"2017-01"
"140",2017-01-06 19:00:00,2017-01-06,30.386,1,30.4435,0.125487334635198,30.6944746692704,30.1925253307296,"2017-01"
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2017-01-06 22:00:00,2017-01-06,26.2875,1,28.6065,1.59948529020778,31.8079615503955,25.4050384496045,"2017-01"
"144",2017-01-06 23:00:00,2017-01-06,25.858,1,26.878,1.44345008092212,29.7649001618442,24.0274935905163,"2017-01"
"145",2017-01-07 00:00:00,2017-01-07,25.3035,1,26.30625,0.926068052560788,28.1583861051216,24.4541138948784,"2017-01"
"146",2017-01-07 01:00:00,2017-01-07,25.737,1,25.872,0.535988413575498,26.943976827151,24.8274554363788,"2017-01"
"147",2017-01-07 02:00:00,2017-01-07,26.589,1,25.825,0.551513134766991,26.928026269534,24.721973730466,"2017-01"
"148",2017-01-07 03:00:00,2017-01-07,26.145,1,25.757,0.68419438683342,27.1253887736668,24.3919093248864,"2017-01"
"149",2017-01-07 04:00:00,2017-01-07,27.998,1,26.61475,1.08614835901201,28.8147679963837,24.408664382325,"2017-01"
"150",2017-01-07 05:00:00,2017-01-07,27.065,1,27.00175,0.840789298119455,28.6947582210322,25.3201714037611,"2017-01"
"151",2017-01-07 06:00:00,2017-01-07,26.7445,1,27.06975,0.756745443864902,28.5809908877298,25.5545291536159,"2017-01"
"152",2017-01-07 07:00:00,2017-01-07,26.697,1,27.0675,0.645625428946092,28.3567508578922,25.7686584274936,"2017-01"
"153",2017-01-07 08:00:00,2017-01-07,26.4795,1,26.89375,0.450982926880613,27.7957158537612,25.9382624746068,"2017-01"
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",2017-01-07 10:00:00,2017-01-07,23.182,1,25.41975,1.50791285002601,28.435575700052,22.403924299948,"2017-01"
"156",2017-01-07 11:00:00,2017-01-07,23.188,1,23.6115,1.43878560260256,26.4890712052051,20.8530350736011,"2017-01"
"157",2017-01-07 12:00:00,2017-01-07,25.473,1,23.462,1.15914895394677,25.7802979078935,21.1437020921065,"2017-01"
"158",2017-01-07 13:00:00,2017-01-07,29.386,1,25.1755,2.88981665597114,30.9551333119423,19.3958666880577,"2017-01"
"159",2017-01-07 14:00:00,2017-01-07,28.903,1,27.16925,2.8669732102621,32.9031964205242,21.4353035794758,"2017-01"
"160",2017-01-07 15:00:00,2017-01-07,28.8085,1,28.8415,1.88313326878941,32.6077665375788,25.0752334624212,"2017-01"
"161",2017-01-07 16:00:00,2017-01-07,29.311,1,29.2935,0.70104837713017,30.6955967542603,27.8914032457397,"2017-01"
"162",2017-01-07 17:00:00,2017-01-07,30.2995,1,29.2935,0.62621392301265,30.5459278460253,28.0410721539747,"2017-01"
"163",2017-01-07 18:00:00,2017-01-07,30.524,1,29.39425,0.74445607152093,30.9558202839109,27.8839142918166,"2017-01"
"164",2017-01-07 19:00:00,2017-01-07,30.671,1,30.313,0.634920822543361,31.4945632935486,29.0431583549133,"2017-01"
"165",2017-01-07 20:00:00,2017-01-07,30.607,1,30.5485,0.450772137086769,31.4500442741735,29.6469557258265,"2017-01"
"166",2017-01-07 21:00:00,2017-01-07,30.483,1,30.5985,0.214192926156268,31.0268858523125,30.1701141476875,"2017-01"
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",2017-01-07 23:00:00,2017-01-07,27.0795,1,28.5415,1.2789283674028,31.0998552680554,25.9836432651944,"2017-01"
"169",2017-01-08 00:00:00,2017-01-08,26.825,1,28.3345,1.27336623835728,30.8812324767146,25.780781567173,"2017-01"
